example_id                                                                                                                                   | status  | run_time               |
./spec/helpers/application_helper_spec.rb[1:4:1:7]                                                                                           | passed  | 0.05528 seconds        |
./spec/helpers/application_helper_spec.rb[1:4:1:8]                                                                                           | passed  | 0.05719 seconds        |
./spec/helpers/application_helper_spec.rb[1:4:1:9]                                                                                           | passed  | 0.05654 seconds        |
./spec/helpers/application_helper_spec.rb[1:4:2:1]                                                                                           | passed  | 0.05477 seconds        |
./spec/helpers/application_helper_spec.rb[1:4:2:2]                                                                                           | passed  | 0.05814 seconds        |
./spec/helpers/application_helper_spec.rb[1:5:1]                                                                                             | passed  | 0.00861 seconds        |
./spec/helpers/application_helper_spec.rb[1:5:2]                                                                                             | passed  | 0.01245 seconds        |
./spec/helpers/application_helper_spec.rb[1:6:1:1]                                                                                           | passed  | 0.01532 seconds        |
./spec/helpers/application_helper_spec.rb[1:6:1:2]                                                                                           | passed  | 0.01767 seconds        |
./spec/helpers/application_helper_spec.rb[1:6:1:3]                                                                                           | passed  | 0.01638 seconds        |
./spec/helpers/application_helper_spec.rb[1:6:1:4]                                                                                           | passed  | 0.01594 seconds        |
./spec/helpers/application_helper_spec.rb[1:6:1:5]                                                                                           | passed  | 0.01492 seconds        |
./spec/helpers/application_helper_spec.rb[1:6:1:6]                                                                                           | passed  | 0.01482 seconds        |
./spec/helpers/application_helper_spec.rb[1:6:2:1]                                                                                           | passed  | 0.01233 seconds        |
./spec/helpers/application_helper_spec.rb[1:6:2:2]                                                                                           | passed  | 0.01213 seconds        |
./spec/helpers/application_helper_spec.rb[1:6:2:3]                                                                                           | passed  | 0.01282 seconds        |
./spec/helpers/application_helper_spec.rb[1:6:3]                                                                                             | passed  | 0.00771 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:1:1]                                                                                           | passed  | 0.00669 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:1:2]                                                                                           | passed  | 0.00708 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:2:1]                                                                                           | passed  | 0.00691 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:2:2]                                                                                           | passed  | 0.00736 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:3:1]                                                                                           | passed  | 0.00728 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:3:2]                                                                                           | passed  | 0.00729 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:4:1]                                                                                           | passed  | 0.00703 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:4:2]                                                                                           | passed  | 0.0067 seconds         |
./spec/helpers/application_helper_spec.rb[1:7:5:1]                                                                                           | passed  | 0.00662 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:5:2]                                                                                           | passed  | 0.00694 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:6:1]                                                                                           | passed  | 0.00704 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:6:2]                                                                                           | passed  | 0.00646 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:7:1]                                                                                           | passed  | 0.00673 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:7:2]                                                                                           | passed  | 0.00651 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:8:1]                                                                                           | passed  | 0.00663 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:8:2]                                                                                           | passed  | 0.00675 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:9:1]                                                                                           | passed  | 0.00666 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:9:2]                                                                                           | passed  | 0.00697 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:10:1]                                                                                          | passed  | 0.00758 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:10:2]                                                                                          | passed  | 0.00694 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:11:1]                                                                                          | passed  | 0.00746 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:11:2]                                                                                          | passed  | 0.00663 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:12:1]                                                                                          | passed  | 0.00706 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:12:2]                                                                                          | passed  | 0.00618 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:13:1]                                                                                          | passed  | 0.00684 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:13:2]                                                                                          | passed  | 0.00665 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:14:1]                                                                                          | passed  | 0.00938 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:14:2]                                                                                          | passed  | 0.00673 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:15:1]                                                                                          | passed  | 0.00618 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:15:2]                                                                                          | passed  | 0.00691 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:16:1]                                                                                          | passed  | 0.00792 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:16:2]                                                                                          | passed  | 0.00838 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:17:1]                                                                                          | passed  | 0.00686 seconds        |
./spec/helpers/application_helper_spec.rb[1:7:17:2]                                                                                          | passed  | 0.00663 seconds        |
./spec/helpers/application_helper_spec.rb[1:8:1:1]                                                                                           | passed  | 0.00655 seconds        |
./spec/helpers/application_helper_spec.rb[1:8:2:1]                                                                                           | passed  | 0.00663 seconds        |
./spec/helpers/application_helper_spec.rb[1:8:3:1]                                                                                           | passed  | 0.00681 seconds        |
./spec/helpers/application_helper_spec.rb[1:8:4:1]                                                                                           | passed  | 0.00639 seconds        |
./spec/helpers/application_helper_spec.rb[1:9:1]                                                                                             | passed  | 0.02101 seconds        |
./spec/helpers/application_helper_spec.rb[1:10:1]                                                                                            | passed  | 0.00649 seconds        |
./spec/helpers/application_helper_spec.rb[1:11:1]                                                                                            | passed  | 0.00675 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:1]                                                                                            | passed  | 0.00653 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:2]                                                                                            | passed  | 0.00646 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:3]                                                                                            | passed  | 0.00723 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:4]                                                                                            | passed  | 0.00732 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:5]                                                                                            | passed  | 0.0062 seconds         |
./spec/helpers/application_helper_spec.rb[1:12:6]                                                                                            | passed  | 0.00619 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:7]                                                                                            | passed  | 0.00661 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:8]                                                                                            | passed  | 0.00641 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:9]                                                                                            | passed  | 0.00773 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:10]                                                                                           | passed  | 0.00632 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:11]                                                                                           | passed  | 0.00678 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:12]                                                                                           | passed  | 0.00628 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:13]                                                                                           | passed  | 0.00672 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:14]                                                                                           | passed  | 0.007 seconds          |
./spec/helpers/application_helper_spec.rb[1:12:15]                                                                                           | passed  | 0.00665 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:16]                                                                                           | passed  | 0.00647 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:17]                                                                                           | passed  | 0.00702 seconds        |
./spec/helpers/application_helper_spec.rb[1:12:18]                                                                                           | passed  | 0.00663 seconds        |
./spec/helpers/application_helper_spec.rb[1:13:1]                                                                                            | passed  | 0.01403 seconds        |
./spec/helpers/application_helper_spec.rb[1:14:1]                                                                                            | passed  | 0.00903 seconds        |
./spec/helpers/application_helper_spec.rb[1:14:2]                                                                                            | passed  | 0.0089 seconds         |
./spec/helpers/application_helper_spec.rb[1:15:1]                                                                                            | passed  | 0.00766 seconds        |
./spec/helpers/application_helper_spec.rb[1:15:2]                                                                                            | passed  | 0.00856 seconds        |
./spec/helpers/application_helper_spec.rb[1:16:1]                                                                                            | passed  | 0.00718 seconds        |
./spec/helpers/application_helper_spec.rb[1:16:2]                                                                                            | passed  | 0.00663 seconds        |
./spec/helpers/application_helper_spec.rb[1:17:1]                                                                                            | passed  | 0.00722 seconds        |
./spec/helpers/application_helper_spec.rb[1:17:2]                                                                                            | passed  | 0.00752 seconds        |
./spec/helpers/application_helper_spec.rb[1:18:1]                                                                                            | passed  | 0.00756 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:1:1]                                                                                          | passed  | 0.00648 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:2:1]                                                                                          | passed  | 0.00658 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:2:2]                                                                                          | passed  | 0.00637 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:2:3]                                                                                          | passed  | 0.00747 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:2:4]                                                                                          | passed  | 0.00694 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:3:1]                                                                                          | passed  | 0.00654 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:3:2]                                                                                          | passed  | 0.00671 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:3:3]                                                                                          | passed  | 0.007 seconds          |
./spec/helpers/application_helper_spec.rb[1:19:3:4]                                                                                          | passed  | 0.00709 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:4:1]                                                                                          | passed  | 0.00711 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:4:2]                                                                                          | passed  | 0.00636 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:4:3]                                                                                          | passed  | 0.00643 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:4:4]                                                                                          | passed  | 0.00649 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:5:1]                                                                                          | passed  | 0.00713 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:5:2]                                                                                          | passed  | 0.00771 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:5:3]                                                                                          | passed  | 0.00679 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:5:4]                                                                                          | passed  | 0.00691 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:6:1]                                                                                          | passed  | 0.00658 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:6:2]                                                                                          | passed  | 0.00694 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:6:3]                                                                                          | passed  | 0.00706 seconds        |
./spec/helpers/application_helper_spec.rb[1:19:6:4]                                                                                          | passed  | 0.0062 seconds         |
./spec/helpers/application_helper_spec.rb[1:20:1:1]                                                                                          | passed  | 0.00669 seconds        |
./spec/helpers/application_helper_spec.rb[1:20:2:1]                                                                                          | passed  | 0.00676 seconds        |
./spec/helpers/application_helper_spec.rb[1:21:1]                                                                                            | passed  | 0.00669 seconds        |
./spec/helpers/application_helper_spec.rb[1:22:1:1]                                                                                          | passed  | 0.00736 seconds        |
./spec/helpers/application_helper_spec.rb[1:22:2:1]                                                                                          | passed  | 0.00803 seconds        |
./spec/helpers/application_helper_spec.rb[1:22:2:2]                                                                                          | passed  | 0.00772 seconds        |
./spec/helpers/application_helper_spec.rb[1:22:2:3]                                                                                          | passed  | 0.00707 seconds        |
./spec/helpers/application_helper_spec.rb[1:22:2:4]                                                                                          | passed  | 0.00817 seconds        |
./spec/helpers/application_helper_spec.rb[1:23:1]                                                                                            | passed  | 0.00686 seconds        |
./spec/helpers/application_helper_spec.rb[1:23:2]                                                                                            | passed  | 0.00675 seconds        |
./spec/helpers/application_helper_spec.rb[1:23:3]                                                                                            | passed  | 0.00662 seconds        |
./spec/helpers/application_helper_spec.rb[1:23:4]                                                                                            | passed  | 0.00673 seconds        |
./spec/helpers/application_helper_spec.rb[1:23:5]                                                                                            | passed  | 0.00671 seconds        |
./spec/helpers/application_helper_spec.rb[1:23:6]                                                                                            | passed  | 0.00736 seconds        |
./spec/helpers/application_helper_spec.rb[1:24:1]                                                                                            | passed  | 0.00621 seconds        |
./spec/helpers/application_helper_spec.rb[1:24:2]                                                                                            | passed  | 0.0064 seconds         |
./spec/helpers/application_helper_spec.rb[1:24:3]                                                                                            | passed  | 0.00725 seconds        |
./spec/helpers/application_helper_spec.rb[1:24:4]                                                                                            | passed  | 0.00676 seconds        |
./spec/helpers/application_helper_spec.rb[1:25:1]                                                                                            | passed  | 0.007 seconds          |
./spec/helpers/application_helper_spec.rb[1:25:2]                                                                                            | passed  | 0.0064 seconds         |
./spec/helpers/application_helper_spec.rb[1:25:3]                                                                                            | passed  | 0.00661 seconds        |
./spec/helpers/application_helper_spec.rb[1:25:4]                                                                                            | passed  | 0.00687 seconds        |
./spec/helpers/application_helper_spec.rb[1:26:1]                                                                                            | passed  | 0.00689 seconds        |
./spec/helpers/application_helper_spec.rb[1:26:2]                                                                                            | passed  | 0.0065 seconds         |
./spec/helpers/application_helper_spec.rb[1:26:3:1]                                                                                          | passed  | 0.00741 seconds        |
./spec/helpers/application_helper_spec.rb[1:26:3:2]                                                                                          | passed  | 0.00706 seconds        |
./spec/helpers/application_helper_spec.rb[1:26:4:1]                                                                                          | passed  | 0.00647 seconds        |
./spec/helpers/application_helper_spec.rb[1:26:4:2]                                                                                          | passed  | 0.00696 seconds        |
./spec/helpers/application_helper_spec.rb[1:26:5]                                                                                            | passed  | 0.0066 seconds         |
./spec/helpers/application_helper_spec.rb[1:26:6]                                                                                            | passed  | 0.00658 seconds        |
./spec/helpers/application_helper_spec.rb[1:26:7:1]                                                                                          | passed  | 0.00686 seconds        |
./spec/helpers/application_helper_spec.rb[1:26:7:2]                                                                                          | passed  | 0.00625 seconds        |
./spec/helpers/application_helper_spec.rb[1:26:7:3]                                                                                          | passed  | 0.00648 seconds        |
./spec/helpers/application_helper_spec.rb[1:26:8]                                                                                            | passed  | 0.00784 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:1:1]                                                                                          | passed  | 0.00644 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:1:2]                                                                                          | passed  | 0.00679 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:1:3]                                                                                          | passed  | 0.00627 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:1:4]                                                                                          | passed  | 0.00611 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:1:5]                                                                                          | passed  | 0.00706 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:2:1]                                                                                          | passed  | 0.00656 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:2:2]                                                                                          | passed  | 0.00657 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:2:3]                                                                                          | passed  | 0.00682 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:2:4]                                                                                          | passed  | 0.00754 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:2:5]                                                                                          | passed  | 0.00678 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:3:1]                                                                                          | passed  | 0.00626 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:3:2]                                                                                          | passed  | 0.00618 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:3:3]                                                                                          | passed  | 0.0075 seconds         |
./spec/helpers/application_helper_spec.rb[1:27:3:4]                                                                                          | passed  | 0.00648 seconds        |
./spec/helpers/application_helper_spec.rb[1:27:3:5]                                                                                          | passed  | 0.00645 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:1:1]                                                                                          | passed  | 0.00607 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:1:2]                                                                                          | passed  | 0.00676 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:1:3]                                                                                          | passed  | 0.00657 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:1:4]                                                                                          | passed  | 0.006 seconds          |
./spec/helpers/application_helper_spec.rb[1:28:1:5]                                                                                          | passed  | 0.00598 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:1:6]                                                                                          | passed  | 0.00666 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:1:7]                                                                                          | passed  | 0.00665 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:1:8]                                                                                          | passed  | 0.00706 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:2:1]                                                                                          | passed  | 0.00731 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:2:2]                                                                                          | passed  | 0.00669 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:2:3]                                                                                          | passed  | 0.00641 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:2:4]                                                                                          | passed  | 0.0064 seconds         |
./spec/helpers/application_helper_spec.rb[1:28:2:5]                                                                                          | passed  | 0.00737 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:3:1]                                                                                          | passed  | 0.00619 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:3:2]                                                                                          | passed  | 0.00696 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:3:3]                                                                                          | passed  | 0.00641 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:3:4]                                                                                          | passed  | 0.00674 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:3:5]                                                                                          | passed  | 0.00739 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:3:6]                                                                                          | passed  | 0.0072 seconds         |
./spec/helpers/application_helper_spec.rb[1:28:3:7]                                                                                          | passed  | 0.00591 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:4:1]                                                                                          | passed  | 0.00671 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:4:2]                                                                                          | passed  | 0.00748 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:4:3]                                                                                          | passed  | 0.00666 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:4:4]                                                                                          | passed  | 0.00663 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:4:5]                                                                                          | passed  | 0.00665 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:4:6]                                                                                          | passed  | 0.00688 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:4:7]                                                                                          | passed  | 0.00709 seconds        |
./spec/helpers/application_helper_spec.rb[1:28:5:1]                                                                                          | passed  | 0.00711 seconds        |
./spec/helpers/application_helper_spec.rb[1:29:1]                                                                                            | passed  | 0.0066 seconds         |
./spec/helpers/application_helper_spec.rb[1:29:2]                                                                                            | passed  | 0.00681 seconds        |
./spec/helpers/application_helper_spec.rb[1:29:3]                                                                                            | passed  | 0.00708 seconds        |
./spec/helpers/application_helper_spec.rb[1:30:1:1]                                                                                          | passed  | 0.12049 seconds        |
./spec/helpers/application_helper_spec.rb[1:30:2:1]                                                                                          | passed  | 0.11188 seconds        |
./spec/helpers/application_helper_spec.rb[1:31:1]                                                                                            | passed  | 0.04283 seconds        |
./spec/helpers/application_helper_spec.rb[1:31:2]                                                                                            | passed  | 0.03841 seconds        |
./spec/helpers/application_helper_spec.rb[1:31:3]                                                                                            | passed  | 0.03981 seconds        |
./spec/helpers/application_helper_spec.rb[1:32:1]                                                                                            | passed  | 0.21224 seconds        |
./spec/helpers/application_helper_spec.rb[1:32:2]                                                                                            | passed  | 0.04062 seconds        |
./spec/helpers/application_helper_spec.rb[1:33:1]                                                                                            | passed  | 0.03892 seconds        |
./spec/helpers/application_helper_spec.rb[1:33:2]                                                                                            | passed  | 0.0389 seconds         |
./spec/helpers/application_helper_spec.rb[1:34:1]                                                                                            | passed  | 0.04387 seconds        |
./spec/helpers/application_helper_spec.rb[1:34:2]                                                                                            | passed  | 0.03852 seconds        |
./spec/helpers/application_helper_spec.rb[1:34:3]                                                                                            | passed  | 0.03895 seconds        |
./spec/helpers/application_helper_spec.rb[1:35:1]                                                                                            | passed  | 0.03937 seconds        |
./spec/helpers/application_helper_spec.rb[1:35:2]                                                                                            | passed  | 0.04128 seconds        |
./spec/helpers/application_helper_spec.rb[1:36:1]                                                                                            | passed  | 0.04406 seconds        |
./spec/helpers/application_helper_spec.rb[1:36:2]                                                                                            | passed  | 0.04278 seconds        |
./spec/helpers/application_helper_spec.rb[1:37:1]                                                                                            | passed  | 0.00718 seconds        |
./spec/helpers/application_helper_spec.rb[1:37:2]                                                                                            | passed  | 0.01928 seconds        |
./spec/helpers/application_helper_spec.rb[1:37:3]                                                                                            | passed  | 0.00683 seconds        |
./spec/helpers/application_helper_spec.rb[1:37:4]                                                                                            | passed  | 0.01752 seconds        |
./spec/helpers/application_helper_spec.rb[1:37:5]                                                                                            | passed  | 0.00662 seconds        |
./spec/helpers/application_helper_spec.rb[1:38:1]                                                                                            | passed  | 0.00719 seconds        |
./spec/helpers/application_helper_spec.rb[1:38:2]                                                                                            | passed  | 0.0066 seconds         |
./spec/helpers/application_helper_spec.rb[1:39:1]                                                                                            | passed  | 0.00779 seconds        |
./spec/helpers/application_helper_spec.rb[1:39:2]                                                                                            | passed  | 0.00739 seconds        |
./spec/helpers/application_helper_spec.rb[1:40:1]                                                                                            | passed  | 0.00643 seconds        |
./spec/helpers/application_helper_spec.rb[1:40:2]                                                                                            | passed  | 0.00647 seconds        |
./spec/helpers/application_helper_spec.rb[1:40:3]                                                                                            | passed  | 0.00663 seconds        |
./spec/helpers/application_helper_spec.rb[1:41:1]                                                                                            | passed  | 0.0148 seconds         |
./spec/helpers/application_helper_spec.rb[1:42:1]                                                                                            | passed  | 0.00648 seconds        |
./spec/helpers/application_helper_spec.rb[1:42:2]                                                                                            | passed  | 0.00633 seconds        |
./spec/helpers/application_helper_spec.rb[1:42:3]                                                                                            | passed  | 0.00632 seconds        |
./spec/helpers/application_helper_spec.rb[1:43]                                                                                              | passed  | 0.0085 seconds         |
./spec/helpers/application_helper_spec.rb[1:44:1:1]                                                                                          | passed  | 0.00794 seconds        |
./spec/helpers/application_helper_spec.rb[1:44:2:1]                                                                                          | passed  | 0.00798 seconds        |
./spec/helpers/application_helper_spec.rb[1:45:1:1]                                                                                          | passed  | 0.00738 seconds        |
./spec/helpers/application_helper_spec.rb[1:45:2:1]                                                                                          | passed  | 0.00752 seconds        |
./spec/helpers/application_helper_spec.rb[1:45:3:1]                                                                                          | passed  | 0.00703 seconds        |
./spec/helpers/application_helper_spec.rb[1:45:4:1]                                                                                          | passed  | 0.00696 seconds        |
./spec/helpers/application_helper_spec.rb[1:46:1:1]                                                                                          | passed  | 0.00751 seconds        |
./spec/helpers/application_helper_spec.rb[1:46:2:1]                                                                                          | passed  | 0.00683 seconds        |
./spec/helpers/configuration_helper_spec.rb[1:1:1]                                                                                           | unknown |                        |
./spec/helpers/configuration_helper_spec.rb[1:2:1]                                                                                           | unknown |                        |
./spec/helpers/configuration_helper_spec.rb[1:3:1]                                                                                           | unknown |                        |
./spec/helpers/ems_cloud_helper/textual_summary_spec.rb[1:1:1]                                                                               | passed  | 0.02975 seconds        |
./spec/helpers/ems_cloud_helper/textual_summary_spec.rb[1:1:2]                                                                               | passed  | 0.03097 seconds        |
./spec/helpers/js_helper_spec.rb[1:1:1]                                                                                                      | passed  | 0.00184 seconds        |
./spec/helpers/js_helper_spec.rb[1:2:1]                                                                                                      | passed  | 0.00151 seconds        |
./spec/helpers/js_helper_spec.rb[1:2:2]                                                                                                      | passed  | 0.00164 seconds        |
./spec/helpers/js_helper_spec.rb[1:3:1]                                                                                                      | passed  | 0.00188 seconds        |
./spec/helpers/js_helper_spec.rb[1:3:2]                                                                                                      | passed  | 0.00168 seconds        |
./spec/helpers/js_helper_spec.rb[1:4:1]                                                                                                      | passed  | 0.00167 seconds        |
./spec/helpers/js_helper_spec.rb[1:5:1]                                                                                                      | passed  | 0.00166 seconds        |
./spec/helpers/js_helper_spec.rb[1:6:1]                                                                                                      | passed  | 0.00175 seconds        |
./spec/helpers/js_helper_spec.rb[1:7:1]                                                                                                      | passed  | 0.00214 seconds        |
./spec/helpers/js_helper_spec.rb[1:8:1]                                                                                                      | passed  | 0.00162 seconds        |
./spec/helpers/js_helper_spec.rb[1:9:1]                                                                                                      | passed  | 0.00152 seconds        |
./spec/helpers/js_helper_spec.rb[1:10:1]                                                                                                     | passed  | 0.00156 seconds        |
./spec/helpers/js_helper_spec.rb[1:11:1]                                                                                                     | passed  | 0.00158 seconds        |
./spec/helpers/js_helper_spec.rb[1:12:1]                                                                                                     | passed  | 0.00221 seconds        |
./spec/helpers/js_helper_spec.rb[1:13:1]                                                                                                     | passed  | 0.00185 seconds        |
./spec/helpers/js_helper_spec.rb[1:14:1]                                                                                                     | passed  | 0.00164 seconds        |
./spec/helpers/js_helper_spec.rb[1:15:1]                                                                                                     | passed  | 0.0016 seconds         |
./spec/helpers/js_helper_spec.rb[1:16:1]                                                                                                     | passed  | 0.00166 seconds        |
./spec/helpers/js_helper_spec.rb[1:17:1]                                                                                                     | passed  | 0.00153 seconds        |
./spec/helpers/js_helper_spec.rb[1:18:1]                                                                                                     | passed  | 0.00175 seconds        |
